rt_time,smiles
182.00298,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O
536.69898,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O
418.159979999999,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
425.57298,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@]6(C)[C@@H]5CC=C5[C@@H]7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@]56C)[C@@]4(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
139.686,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1
245.668019999999,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@]4(C(O)=Nc5ccccc54)[C@H]3C[C@H]12
295.592999999999,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@@]4(C(O)=Nc5ccccc54)[C@H]3C[C@H]12
301.933979999999,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N(C)Cc1ccccc1O)CC2
207.41502,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
347.570999999999,COC(=O)C1=C2Nc3ccccc3C23CCN2C4OC56C7CC4(CN5c4c(OC)cccc4C64CCN5CCC6OCCC6(C7)C54)C4OCCC4(C1)C23
191.868,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O
259.69698,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O
261.39102,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
403.210979999999,CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC
311.900999999999,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccccc14)[C@@H]32
359.18802,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
292.38696,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12
237.465,COc1ccc2cc1Oc1ccc(cc1)CC1=NCCc3cc(OC)c(cc31)Oc1c(OC)c(OC)c(O)c3c1[C@@H](C2)N(C)CC3
255.28002,COc1ccc2cc1Oc1ccc(cc1)CC1=NCCc3cc(OC)c(cc31)Oc1c(OC)c(OC)c(OC)c3c1[C@H](C2)N(C)CC3
186.46698,CC(C)[C@](O)(C(=O)OC[C@H]1CC[N+]2([O-])CCC[C@@H]12)C(C)O
507.348,CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1
295.23096,CCC1C2CCN3CCC4(C(=C2C(=O)OC)Nc2ccccc24)C13
335.35602,COc1cc(C=O)ccc1OC(C)=O
152.85102,O[C@@H]1CCN2Cc3ccccc3N=C12
205.43202,O=c1c2ccccc2nc2n1CCC2O
270.075,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32
202.731,C/C=C1/CN2CC[C@]34C(=C(C=O)[C@H]1C[C@H]23)Nc1c(O)cccc14
183.168,CC(C)[C@@](O)(C(=O)OC[C@@H]1CCN2CCC[C@@H]12)[C@H](C)O
296.28798,CC=C1CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC
276.68802,COC(=O)[C@@]12C[C@H]3C[C@H]([C@H](C)O)[C@@H]1N(CCc1c2[nH]c2ccc(OC)cc12)C3
409.41204,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
436.344,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
229.206,O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
446.952,CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1
308.74302,Oc1ccc(CCc2cc(O)cc(O)c2)cc1
300.795,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@@H]7O[C@@H]7O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1
477.561,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
297.236999999999,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1
325.479,O=C(O)/C=C/c1ccccc1
335.59302,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1
348.43302,Oc1ccc(/C=C/c2cc(O)cc3c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O3)cc1
386.034,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
208.43802,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O
368.15202,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
250.28598,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)ccc1O
263.58498,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
251.597999999999,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
193.76202,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1OC1OC(CO)C(O)C(O)C1O
446.462999999999,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1
324.921,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1
319.65702,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1
271.83198,O=C/C=C/c1ccc(O)cc1
225.579,OC/C=C/c1ccc(O)cc1
120.235019999999,O=S(=O)(O)ON=C(Cc1ccc(O)cc1)SC1OC(CO)C(O)C(O)C1O
240.459,O=C(O)/C=C/c1ccc(O)cc1
206.20398,O=C(O)/C=C/c1ccc(O)c(O)c1
350.40396,O=C(O)/C=C/c1ccccc1
254.37102,COc1cc(/C=C/C(=O)O)ccc1O
242.973,OCC1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)C(O)[C@@H](O)[C@@H]1O
481.22802,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
